obj_id,species,speciesMatched,uuid,ifungorum_number,trait_name,value
Zhang_and_Elser_90,Heliscus_lugdunensis,Neonectria lugdunensis,1cb1b1be-36b9-11d5-9548-00d0592d548c,810155,substrate,
Zhang_and_Elser_91,Heliscus_lugdunensis,Neonectria lugdunensis,1cb1b1be-36b9-11d5-9548-00d0592d548c,810155,substrate,
Zhang_and_Elser_92,Heliscus_lugdunensis,Neonectria lugdunensis,1cb1b1be-36b9-11d5-9548-00d0592d548c,810155,substrate,
Zhang_and_Elser_93,Heliscus_lugdunensis,Neonectria lugdunensis,1cb1b1be-36b9-11d5-9548-00d0592d548c,810155,substrate,
Zhang_and_Elser_94,Heliscus_lugdunensis,Neonectria lugdunensis,1cb1b1be-36b9-11d5-9548-00d0592d548c,810155,substrate,
Zhang_and_Elser_95,Heliscus_lugdunensis,Neonectria lugdunensis,1cb1b1be-36b9-11d5-9548-00d0592d548c,810155,substrate,
Zhang_and_Elser_96,Heliscus_lugdunensis,Neonectria lugdunensis,1cb1b1be-36b9-11d5-9548-00d0592d548c,810155,substrate,
Zhang_and_Elser_97,Heliscus_lugdunensis,Neonectria lugdunensis,1cb1b1be-36b9-11d5-9548-00d0592d548c,810155,substrate,
Zhang_and_Elser_98,Heliscus_lugdunensis,Neonectria lugdunensis,1cb1b1be-36b9-11d5-9548-00d0592d548c,810155,substrate,
Zhang_and_Elser_99,Heliscus_lugdunensis,Neonectria lugdunensis,1cb1b1be-36b9-11d5-9548-00d0592d548c,810155,substrate,
Zhang_and_Elser_100,Heliscus_lugdunensis,Neonectria lugdunensis,1cb1b1be-36b9-11d5-9548-00d0592d548c,810155,substrate,
Zhang_and_Elser_101,Heliscus_lugdunensis,Neonectria lugdunensis,1cb1b1be-36b9-11d5-9548-00d0592d548c,810155,substrate,
Zhang_and_Elser_102,Heliscus_lugdunensis,Neonectria lugdunensis,1cb1b1be-36b9-11d5-9548-00d0592d548c,810155,substrate,
Zhang_and_Elser_103,Heliscus_lugdunensis,Neonectria lugdunensis,1cb1b1be-36b9-11d5-9548-00d0592d548c,810155,substrate,
Zhang_and_Elser_104,Neonectria_sp.,Neonectria sp.,NA,NA,substrate,
Zhang_and_Elser_105,Neurospora_crassa,Neurospora crassa,66b3e950-fa48-493b-bba9-915f911c2e32,262212,substrate,
Zhang_and_Elser_106,Hansenula_polymorpha,Ogataea polymorpha,29f6a56c-0271-4426-ac98-953988f46c21,362660,substrate,
Zhang_and_Elser_107,Hansenula_polymorpha,Ogataea polymorpha,29f6a56c-0271-4426-ac98-953988f46c21,362660,substrate,
Zhang_and_Elser_108,Ophiocordyceps_sinensis,Ophiocordyceps sinensis,9b98eded-6c55-43b2-a3ba-a6d1c47bdcc0,504340,substrate,
Zhang_and_Elser_109,Coniothyrium_minitans,Paraphaeosphaeria minitans,1cb1849d-36b9-11d5-9548-00d0592d548c,800766,substrate,
Zhang_and_Elser_110,Coniothyrium_minitans,Paraphaeosphaeria minitans,1cb1849d-36b9-11d5-9548-00d0592d548c,800766,substrate,
Zhang_and_Elser_111,Coniothyrium_minitans,Paraphaeosphaeria minitans,1cb1849d-36b9-11d5-9548-00d0592d548c,800766,substrate,
Zhang_and_Elser_112,Coniothyrium_minitans,Paraphaeosphaeria minitans,1cb1849d-36b9-11d5-9548-00d0592d548c,800766,substrate,
Zhang_and_Elser_113,Coniothyrium_minitans,Paraphaeosphaeria minitans,1cb1849d-36b9-11d5-9548-00d0592d548c,800766,substrate,
Zhang_and_Elser_114,Coniothyrium_minitans,Paraphaeosphaeria minitans,1cb1849d-36b9-11d5-9548-00d0592d548c,800766,substrate,
Zhang_and_Elser_115,Penicillum_chrysogenum,Penicillum chrysogenum,NA,NA,substrate,
Zhang_and_Elser_116,Saccharomyces_uvarum,Saccharomyces bayanus,b87227a2-32d6-4a35-8aca-2216dd8d4ad5,210130,substrate,
Zhang_and_Elser_117,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_118,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_119,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_120,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_121,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_122,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_123,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_124,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_125,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_126,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_127,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_128,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_129,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_130,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_131,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_132,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_133,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_134,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_135,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_136,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_137,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_138,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_139,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_140,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_141,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_142,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_143,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_144,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_145,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_146,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_147,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_148,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_149,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_150,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_151,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_152,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_153,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_154,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_155,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_156,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_157,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_158,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_159,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_160,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_161,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_162,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_163,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_164,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_165,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_166,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_167,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_168,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_169,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_170,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_171,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_172,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_173,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_174,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_175,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_176,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_177,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_178,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_179,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_180,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_181,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_182,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_183,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_184,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_185,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_186,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_187,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_188,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_189,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_190,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_191,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_192,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_193,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_194,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_195,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_196,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,substrate,
Zhang_and_Elser_197,Tetrachaetum_elegans,Tetrachaetum elegans,1cb1a6b9-36b9-11d5-9548-00d0592d548c,291359,substrate,
Zhang_and_Elser_198,Tetrachaetum_elegans,Tetrachaetum elegans,1cb1a6b9-36b9-11d5-9548-00d0592d548c,291359,substrate,
Zhang_and_Elser_199,Tetrachaetum_elegans,Tetrachaetum elegans,1cb1a6b9-36b9-11d5-9548-00d0592d548c,291359,substrate,
Zhang_and_Elser_200,Tetrachaetum_elegans,Tetrachaetum elegans,1cb1a6b9-36b9-11d5-9548-00d0592d548c,291359,substrate,
Zhang_and_Elser_201,Trichoderma_harzianum,Trichoderma harzianum,1cb1b9a5-36b9-11d5-9548-00d0592d548c,340299,substrate,
Zhang_and_Elser_202,Trichoderma_harzianum,Trichoderma harzianum,1cb1b9a5-36b9-11d5-9548-00d0592d548c,340299,substrate,
Zhang_and_Elser_203,Trichoderma_harzianum,Trichoderma harzianum,1cb1b9a5-36b9-11d5-9548-00d0592d548c,340299,substrate,
Zhang_and_Elser_204,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_205,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_206,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_207,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_208,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_209,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_210,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_211,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_212,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_213,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_214,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_215,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_216,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_217,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_218,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_219,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_220,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_221,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_222,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_223,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_224,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_225,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_226,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_227,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_228,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_229,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_230,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_231,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_232,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_233,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_234,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_235,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_236,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_237,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_238,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_239,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_240,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_241,Tricladium_chaetocladium,Tricladium chaetocladium,1cb1b9d0-36b9-11d5-9548-00d0592d548c,325012,substrate,
Zhang_and_Elser_242,Tuber_puberulum,Tuber puberulum,6228ad14-a76e-440a-b7d1-195c23857e29,147428,substrate,
Zhang_and_Elser_243,Varicosporium_elodeae,Varicosporium elodeae,1cb1b6ea-36b9-11d5-9548-00d0592d548c,229259,substrate,
Zhang_and_Elser_244,Yarrowia_lipolytica,Yarrowia lipolytica,1cb1b9ff-36b9-11d5-9548-00d0592d548c,108643,substrate,
Zhang_and_Elser_245,Yarrowia_lipolytica,Yarrowia lipolytica,1cb1b9ff-36b9-11d5-9548-00d0592d548c,108643,substrate,
Zhang_and_Elser_246,Yarrowia_lipolytica,Yarrowia lipolytica,1cb1b9ff-36b9-11d5-9548-00d0592d548c,108643,substrate,
Zhang_and_Elser_247,Yarrowia_lipolytica,Yarrowia lipolytica,1cb1b9ff-36b9-11d5-9548-00d0592d548c,108643,substrate,
Zhang_and_Elser_248,Yarrowia_lipolytica,Yarrowia lipolytica,1cb1b9ff-36b9-11d5-9548-00d0592d548c,108643,substrate,
Zhang_and_Elser_249,Abortiporus_biennis,Abortiporus biennis,1cb17c1b-36b9-11d5-9548-00d0592d548c,283905,substrate,
Zhang_and_Elser_250,Agaricus_abruptibulbus,Agaricus abruptibulbus,c7e2b26a-1e97-4efa-9b50-2531b3991b0d,178389,substrate,
Zhang_and_Elser_251,Agaricus_abruptibulbus,Agaricus abruptibulbus,c7e2b26a-1e97-4efa-9b50-2531b3991b0d,178389,substrate,
Zhang_and_Elser_252,Agaricus_arvensis,Agaricus arvensis,1cb17cbc-36b9-11d5-9548-00d0592d548c,325880,substrate,
Zhang_and_Elser_253,Agaricus_arvensis,Agaricus arvensis,1cb17cbc-36b9-11d5-9548-00d0592d548c,325880,substrate,
Zhang_and_Elser_254,Agaricus_arvensis,Agaricus arvensis,1cb17cbc-36b9-11d5-9548-00d0592d548c,325880,substrate,
Zhang_and_Elser_255,Agaricus_augustus,Agaricus augustus,1cb17cbd-36b9-11d5-9548-00d0592d548c,205947,substrate,
Zhang_and_Elser_256,Agaricus_augustus,Agaricus augustus,1cb17cbd-36b9-11d5-9548-00d0592d548c,205947,substrate,
Zhang_and_Elser_257,Agaricus_augustus,Agaricus augustus,1cb17cbd-36b9-11d5-9548-00d0592d548c,205947,substrate,Soil
Zhang_and_Elser_258,Button_mushroom,Calvatia craniiformis,NA,NA,substrate,
Zhang_and_Elser_259,Agaricus_bisporus,Amanita excelsa,1cb17cc0-36b9-11d5-9548-00d0592d548c,531546,substrate,
Zhang_and_Elser_260,Button_mushroom,Calvatia craniiformis,NA,NA,substrate,
Zhang_and_Elser_261,Button_mushroom,Calvatia craniiformis,NA,NA,substrate,
Zhang_and_Elser_262,Agaricus_bisporus,Amanita excelsa,1cb17cc0-36b9-11d5-9548-00d0592d548c,531546,substrate,
Zhang_and_Elser_263,Agaricus_bisporus,Amanita excelsa,1cb17cc0-36b9-11d5-9548-00d0592d548c,531546,substrate,
Zhang_and_Elser_264,Agaricus_bisporus,Amanita excelsa,1cb17cc0-36b9-11d5-9548-00d0592d548c,531546,substrate,
Zhang_and_Elser_265,Agaricus_bisporus,Amanita excelsa,1cb17cc0-36b9-11d5-9548-00d0592d548c,531546,substrate,
Zhang_and_Elser_266,Agaricus_bisporus,Amanita excelsa,1cb17cc0-36b9-11d5-9548-00d0592d548c,531546,substrate,
Zhang_and_Elser_267,Agaricus_bisporus,Amanita excelsa,1cb17cc0-36b9-11d5-9548-00d0592d548c,531546,substrate,
Zhang_and_Elser_268,Agaricus_bisporus,Amanita excelsa,1cb17cc0-36b9-11d5-9548-00d0592d548c,531546,substrate,
Zhang_and_Elser_269,Agaricus_bisporus,Amanita excelsa,1cb17cc0-36b9-11d5-9548-00d0592d548c,531546,substrate,
Zhang_and_Elser_270,Agaricus_bisporus,Amanita excelsa,1cb17cc0-36b9-11d5-9548-00d0592d548c,531546,substrate,
Zhang_and_Elser_271,Agaricus_bisporus,Amanita excelsa,1cb17cc0-36b9-11d5-9548-00d0592d548c,531546,substrate,
Zhang_and_Elser_272,Agaricus_bisporus,Amanita excelsa,1cb17cc0-36b9-11d5-9548-00d0592d548c,531546,substrate,
Zhang_and_Elser_273,Agaricus_bisporus,Amanita excelsa,1cb17cc0-36b9-11d5-9548-00d0592d548c,531546,substrate,
Zhang_and_Elser_274,Agaricus_bisporus,Amanita excelsa,1cb17cc0-36b9-11d5-9548-00d0592d548c,531546,substrate,
Zhang_and_Elser_275,Agaricus_bisporus,Amanita excelsa,1cb17cc0-36b9-11d5-9548-00d0592d548c,531546,substrate,
Zhang_and_Elser_276,Agaricus_bisporus,Amanita excelsa,1cb17cc0-36b9-11d5-9548-00d0592d548c,531546,substrate,
Zhang_and_Elser_277,Agaricus_bisporus,Amanita excelsa,1cb17cc0-36b9-11d5-9548-00d0592d548c,531546,substrate,
Zhang_and_Elser_278,Agaricus_bisporus,Amanita excelsa,1cb17cc0-36b9-11d5-9548-00d0592d548c,531546,substrate,
Zhang_and_Elser_279,Agaricus_bisporus,Amanita excelsa,1cb17cc0-36b9-11d5-9548-00d0592d548c,531546,substrate,
Zhang_and_Elser_280,Agaricus_brasiliensis,Agaricus brasiliensis,9a1c60b2-5ffc-4c09-883b-da61fe1dd33e,NA,substrate,
Zhang_and_Elser_281,Agaricus_brasiliensis,Agaricus brasiliensis,9a1c60b2-5ffc-4c09-883b-da61fe1dd33e,NA,substrate,
