"","DL01","DL02","DL03","DL04","DL05","DL06","DL07","DL08","DL09","DL10","DL11","DL12","DL13","DL14","DL15","DL16","DL17","DL18","DL19","DL20","FOJ01","FOJ02","FOJ03","FOJ04","FOJ05","FOJ06","FOJ07","FOJ08","FOJ09","FOJ10","FOJ11","FOJ12","FOJ13","FOJ14","FOJ15","FOJ16","FOJ17","FOJ18","FOJ19","FOJ20","TOA01","TOA02","TOA03","TOA04","TOA05","TOA06","TOA07","TOA08","TOA09","TOA10","TOA11","TOA12","TOA13","TOA14","TOA15","TOA16","TOA17","TOA18","TOA19","TOA20"
"06972449c06dff8541f2548d108c217d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adb8b048ae05d416ee1c60f231c60e97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bea70d99215908b30d2bde3270e0d4b7",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,10,13,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"38011de2e6c9928665e99c7d4261482c",10,0,0,18,0,28,0,0,16,0,0,0,30,0,0,0,0,0,0,17,0,0,8,0,17,0,0,25,0,0,9,0,0,25,11,0,0,0,0,13,0,18,14,11,0,0,0,0,0,22,12,0,0,13,28,0,18,20,0,23
"ea34fcf21aa2718adcf7efd4a643dc6a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2e13917dd1f64f22535cb453a514e41d",0,8,7,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,12,0,0,0,0,11,5,0
"c924dc701d9bb606229b1d7c52f949f0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"5885f8a9dfff3675be90211295d40aee",0,0,0,6,0,0,0,0,4,0,0,3,4,0,0,0,4,0,0,6,3,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,6,4,0,0,0,0,0,0,0,7,0,0,3,0,0,6,0,0,0,0,0,0,0,0
"13540e7823fe5b5219cf4e662832ccc2",0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,20,26,16,0,13,14,0,0,0,0,0,0,0,0,0,0,0,7
"5bfcb1216a1e32af5cd93b6ca9bcd120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f2f947459168d22fbc530601b30f16e1",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d551ab5b1588a3fdf12221d6165005c5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5dc0e139d1cfcf79532ed8b6f8e342d2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7813ded8c83b041164fd52b2fd893f29",10,0,0,0,0,14,0,0,9,0,0,0,0,0,14,0,0,0,0,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"96e1611f722866a6907fa8b7c704a27e",0,4,0,0,0,0,0,0,0,0,4,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0
"8ff8a5c8e957b3c9ae3a7b2541a78028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ac76392457a57640522eaa62745821b8",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"76ec4b7f15a8d62fb693bcfdf0331699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fdcbf458b0b3cffe1861b522ad7e984d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10878b3cc8b20a01d52af0e9f802c27e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,12,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"ac0a6d44c2935179084c0a0138b12ed6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f23aaf89fc8e5f23f7da2631ce432754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"3ad14a4ee1a8c0a9748bf4b1f8f26f5e",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1cccaba011801b4e0b236e8876f5d67e",0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,0,0,4,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,5,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
"ccd22d48ae28faa1ba0054eeeedde254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eec2d83e2b1bbb1cff618243738af02d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3deba1e0081771892900b52754112d10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"fee30ac5140dcc77d25e935082ae10b0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3526800c85de1d7d903f8ca75db208e7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80ca3deafcf2d71017c7cbbd55ba4dcd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07f2d6a3bc1d1d4268777ef9bbf74977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a16332b7e26d79e93c419b6b2f163ad1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"14b2877f843f367d570499abf2091407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2ead17ea4b96347437859b6951ed7c43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bf0e84b57ad59b9f43553c6cef09faf0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"6b5fc7eff282fcf6bc910d64225daaf3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"5f4051a10aba07d5d21c63fdac5f4e9c",0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a45fc030a82680c2eb5c3d74c2805911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5f867f1478a7eec9805ebb501f044f09",0,44,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,39,15,0,0,0,39,0,0,43,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,21
"972859fe73bf423c7aa01a53da762bc0",16,4,0,0,2,0,0,8,0,0,0,2,0,0,0,29,0,0,0,0,0,0,1,0,0,0,0,19,0,0,0,0,1,0,0,0,14,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15,0,1
"3167081518efcb22f772e171c315c8fe",0,40,0,0,26,15,32,19,0,0,76,45,54,0,0,0,0,0,0,0,50,21,56,25,49,28,46,21,15,37,47,41,25,48,27,43,73,52,0,0,31,0,0,0,0,0,0,0,38,16,21,0,21,0,0,38,47,0,41,59
"1b300548237fd8a9748c6e05393f48f3",40,30,0,44,22,17,0,26,38,0,46,25,45,36,34,18,0,0,0,11,48,33,29,24,0,63,79,23,0,61,51,19,28,25,0,30,0,73,19,0,28,0,0,0,0,0,0,0,0,21,18,0,0,0,0,15,0,0,21,36
"27f4d8fdab6b742c4f00b4739f320c51",61,102,45,65,160,144,34,76,37,29,330,52,133,68,30,0,0,51,25,52,126,188,430,207,334,112,186,164,86,153,142,251,143,236,183,152,207,469,71,0,146,70,0,0,65,34,142,0,169,324,354,0,216,72,165,317,295,95,190,332
"82e7bcb81da45b383121d24d5d9a4407",25,97,0,70,29,54,25,28,57,0,63,29,50,0,0,36,0,0,0,21,64,33,141,47,179,71,110,112,51,77,85,124,318,70,71,31,119,149,0,44,40,29,37,52,0,0,0,52,34,83,25,0,0,0,0,34,46,23,33,106
"9b4c3b2820cd06739290ea23e99905e3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"eb769c8557c888b44175ce8e9d2c1216",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"d8b49b5edfca149a98733970ff714101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"634f5b1dd3afe05074e0bfc2d9989dc1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"98bb4d27d01b7a73b9e2e1fca3b0e431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"41172a8203265df3b2d13491a883d315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2078a7aebf9586e93b6643ab16315a14",0,15,0,0,47,0,0,0,0,0,39,0,18,0,0,0,0,0,0,0,0,25,87,28,48,0,15,58,19,26,0,44,44,38,5,0,44,61,0,10,21,0,0,0,0,0,0,0,26,51,0,0,0,0,0,0,17,0,0,40
"7ba30f18c324cb5e7663d974ce0f8e39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9ab2d3451e80c13c61d559618d9cc55c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"1cc60ff1e8915b384ae61216220c0a9f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225324c4ca6e9acbb5a3ad949c7d4c7f",0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8db9e3c5af0d2737c2f224c323f387d2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55dc10d83722e282e0ae0e495a886c48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fec97af9efd20ecda5aed71b71d09f02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cba1aebccca87d498830c4a0c79a50ed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
"2e10fac4bb73f20d26ea9398ad68b843",28,24,0,24,0,16,15,15,15,0,0,0,25,12,0,0,0,0,0,0,20,0,32,0,0,41,39,0,0,0,31,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,30,0,0,0,0,22,0,0,18,28
"154da4ca7fb74f2d92859837d6456132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
"74c6d70f83346033f119124cadb8e536",2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,1
"4c897c4ed9072fa6e7f2c9ddd7fed0dd",61,116,0,56,76,102,61,90,43,0,143,49,52,19,0,39,0,52,0,45,47,69,122,66,81,16,59,67,34,21,37,91,49,76,47,0,62,115,0,0,40,21,0,0,35,0,52,0,97,68,104,0,126,39,52,59,126,48,58,118
"b2ca70208dad7a150453e011bde2d8de",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,33,0,15,0,0,13,0,0,0,19,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d1fd3a465eb8f826114cf4085f153924",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c61468c204107893ec65d288f86b7346",0,0,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,0,11,0,0,0,0,11,12,0,0,13,25,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3f34ff2e9b1e892c6cde13e5c507cf06",0,0,26,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96f2f7dc63650eaaabac125a833e7d8c",0,25,0,18,13,27,0,0,16,0,22,0,0,0,0,13,0,19,0,30,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,22,0,0,17,0,21,0,0,19,0,17
"59e011875352744797f0b04020f0a7a5",42,45,25,40,0,0,36,18,29,0,58,96,31,35,0,25,20,0,0,0,89,29,20,38,28,47,0,57,65,55,0,94,153,54,205,85,62,60,49,164,0,0,0,0,0,0,0,32,0,0,0,0,26,0,0,0,0,18,36,24
"c85f6d8b25772dd265b40ea82acc58f6",0,50,0,0,40,0,57,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,75,43,80,0,46,0,0,0,42,0,0,40,0,0,33,48,0,0,64,0,0,0,0,0,0,0,69,97,76,0,40,0,0,65,42,0,0,64
"216b8dab3f77e6e8bf4bc61f8318cf06",122,124,40,186,109,146,138,97,54,0,130,116,180,23,39,80,0,95,58,44,143,128,132,101,235,72,127,78,61,70,113,106,157,175,85,88,157,151,61,0,74,120,0,0,0,0,137,24,163,185,163,0,150,60,102,80,186,108,112,199
"a1cdd648b761dc9d610e989661b1bc54",0,12,0,0,19,56,0,0,0,0,10,0,52,0,0,0,0,34,0,34,27,0,52,0,99,31,102,0,0,0,56,31,0,32,0,0,0,33,0,0,30,69,0,26,81,0,81,0,82,109,106,0,65,48,109,62,193,87,57,117
"3ad83264f73b32fbabc8c3974a8af444",0,16,0,0,21,29,0,0,0,51,19,0,3,0,0,0,0,21,0,18,18,0,12,0,20,5,10,0,0,0,31,22,0,24,0,0,0,35,0,0,9,90,0,0,67,71,73,0,35,25,34,16,91,28,39,32,26,33,4,15
"4c788dfd9e18d119af1f6fab42e2d82e",19,20,0,17,27,0,16,12,16,0,30,0,31,0,0,15,0,0,0,0,0,24,57,0,20,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,11,0,28,37,38,0,18,0,0,11,13,0,0,21
"aa400a5ccb3c38270dd17de2ee199a42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8b8102cad023c16fe1fc3ded4a58875a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,14,38,15,0,0,0,0,0,0,0,15,0,0,0,26,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,19
"bb7816c82dd3836d5a0f82b7630bfff3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,18,0,15,0
"3a9cbf56061f8eeb4beadc2c3bcac2fb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,24,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409943e4e55d7265e8f2d52104fe767b",17,24,0,37,47,82,10,0,0,8,61,14,25,0,0,30,0,23,0,45,28,40,100,30,44,0,0,36,26,30,0,38,0,22,0,14,19,45,0,0,28,35,6,0,6,0,37,0,20,29,30,0,35,15,16,48,22,13,0,31
"9f4e47ed4ddc0b5dc43fccf35332fea5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c866721c0d36547800de7364bae73de9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eecf46c2f1db93003c8748e5c8f8abfc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fa0d7f378de9d6a9dc85ef3ae782f68a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc28d335a5a8e07dfcaa36a7603ec6a7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
"965e72f9ac90b1a7567f37aae1a06b65",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2e8a788065792962f570f307747ca76e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e824b2466238d87588b06a7c940ba0e1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee2c31bfbaf039b578bcf113ca21a7b5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"a63e455e270e9e49db238fb63edea99a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0cb092aa21283d4ff213e22f80d45676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"a33b8c5bf77a1696b6450d78db85c55e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50e91dc1b161856bb964d8b707807371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5e2ca5ff18b054e338e823a58c36c5e2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"f6d892af673b9134e3567b5951837159",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34f20131702275cbf19476509d90f2e7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
