ASVs,Genus,guild
3d47a09f90cc60733c9e61abd18eec1f,NA,NA
251355d81aa06f09e15103e3fa3b117a,Sarocladium,plant_pathogen
0cfd6b360d5d35785e88bd6e7f2902ad,NA,NA
8cc8a168c40533bcb390b5f74764eea4,NA,NA
ec0b867e1871fc949ebd299e71c4d2aa,NA,NA
b85f23121687f96ffa080f19829ffc17,NA,NA
7651a1e9ff718542a2cc2c78d4a6ebb9,NA,NA
0b8a34dfd2e63956d6c37b17614ad4fa,NA,NA
cfae08fe0c0503e55e5af9606c03744b,NA,NA
9df0efaf599a387fdb0a6adab1bbaf95,Clitopilus,litter_saprotroph
aa32d1d39ab9927b8fdb258eea3bce04,NA,NA
45c2103afc7417bebbbd85d4ece74066,Yamadazyma,nectar/tap_saprotroph
62cc8e450b0527045bdd5272c3bf6ff3,Geoglossum,NA
a50c5e552ad10a50b843ceb6e2744e4f,unidentified,NA
0f79985e23d4baa8806cce1fffa97d0e,Archaeorhizomyces,NA
8860ca71a28ef0c5900ec362e1218ecf,Vishniacozyma,soil_saprotroph
d622ddee342612733df42f598052f369,NA,NA
161ea082eab6aba2ca183ff71da404aa,NA,NA
e5262ab194d98b8501bbe603f26c5db3,Amanita,ectomycorrhizal
2dc8cd970ed70b6bb00d67c99cbe5a75,Coniochaeta,unspecified_saprotroph
9dd670d007b4c9ba9a8643fecb74dc71,unidentified,NA
902c57057fb299a6f2cd2ccefad71de8,NA,NA
009f37b370ddc52975c04c22c6b1093f,NA,NA
bca7fc9ca6ae83e907fc43c13f7c24ef,NA,NA
28de883e3a04e51ed26df6b23098e307,Nigrospora,litter_saprotroph
c55a9cb573b8938fc1a979b48fdecc0d,Holocotylon,soil_saprotroph
c838f4e3fe70d47348de02a4b00fe3cf,unidentified,NA
7720773a355df39afa7ad2139ca96a81,Ramularia,NA
566f73170ad38f4010beccdadf29bea6,NA,NA
c5d689f7a7e336c50889d6f3fb5a0ebf,Symmetrospora,epiphyte
097cfe7aacb911aeb5f44fcef928fab5,unidentified,NA
0b643ea8595904954a048f099edff4d9,NA,NA
6dc6efdc288d3adb450ad056601d2221,unidentified,NA
9c57e544126c745b7b34e6c35ff2a39d,unidentified,NA
5c223e7e7bfa6ba946124fce96c59f15,NA,NA
d094c489a42dac9ef15ddfb7f9d79a33,NA,NA
b04d7c3ef7c8b655844898cb87e10f8a,Fusarium,plant_pathogen
77ee0b8b55be042222edd3d940f07874,Rigidoporus,wood_saprotroph
9343362fa82747bc5dbed8ea23492606,unidentified,NA
c3dccf6d309fe0342eef5e4905a19795,Myrmecridium,soil_saprotroph
dff17431fb3a44f0c90e24e9c7f09f68,NA,NA
e51f669fcc6d6154d40520e1cae57a47,Infundichalara,NA
14a54db3390480f32f3b9981eb09a824,Sphaerosporella,ectomycorrhizal
0a6f16f1a5eeeb6700be2fe7a7dfb781,Cuphophyllus,NA
097f9fd0591d2c9701ecb8ea30649055,NA,NA
12ce6666577da176686659b9f8d4ee45,unidentified,NA
c4a02016b34f4cafb71ec1a1378652b3,unidentified,NA
bced71cc1123b6e9aab8cebb22b8f9b2,NA,NA
12e54c3d224435ba3d0de71f83dc64df,NA,NA
3db4d096c71a84a2c0e52bfe4e6370f6,NA,NA
e26cbbe871f84dae5c56babe1792d363,NA,NA
85dd45dcb210ffabfbae90ac7c860bbe,Clavaria,soil_saprotroph
095cc1a14a10ea2f6158a433f769e6e3,unidentified,NA
fa063c780c233801d4762c67a600bb01,Bulleribasidium,unspecified_saprotroph
e0f8a2248cbefce03c19c7b6692929ae,NA,NA
51206c45a51b28213d49c6dc9d260c2f,Podospora,dung_saprotroph
98cd60e613560d84a13bf0977e76af9b,Cortinarius,ectomycorrhizal
5ab15ab7fe70ea15308c4564202723e7,unidentified,NA
caca93b68dadf6c69e0218856c0b3876,Acremonium,unspecified_saprotroph
90596942e7c520116a755ff315372d78,Alternaria,NA
cc52a373b9d9658786cf05474d486266,Recurvomyces,NA
cf118048cbb7c7466701d38256337211,NA,NA
f1cf9018bbbc9d7749703a8dface2ad5,Spizellomyces,pollen_saprotroph
37b361d0399f7a3d4a2f999d3b41a208,unidentified,NA
49de64d5ac56630fb299dfe2ceddf14f,Cenococcum,NA
0490f7d82c943cbc537dd51c63450abf,NA,NA
cc7a167538ef46e994dd41e7ea4f8d6b,NA,NA
e7b5e326e5df93de1048dec344c18907,Oidiodendron,NA
c822118975fde7b54ed5c6381d734966,Agaricus,soil_saprotroph
11fcba538e3d4ef206596b9f9fe7cfd0,NA,NA
f3d53e4b2f7c36a6dc5241e80eeb3bd1,unidentified,NA
d0be524233fd79edc421c47de131e31b,NA,NA
d7ba3297ba8dcdd3e9bd7a239462f3f7,unidentified,NA
0e32595dd1f281f342cc5d2ab070bdb6,NA,NA
107e69736c2712d95262d8ca137764b4,Phaeotremella,mycoparasite
6d303a41fcff61df4b21b399c26b5fe3,Keissleriella,NA
e4f441f0100b867e8a7bb1cce3bdc2fc,NA,NA
2a4ad95c1d10a1814972136d6bc9baae,NA,NA
a6e24306bfafe350bf45cca04fd486ba,unidentified,NA
c19bc69535d92e9552afe450d8909417,NA,NA
d0379b388b25d71a10d09500c33374cf,Septoriella,NA
3c569282fdea6f92cd2d39f8b9b83058,NA,NA
06e2ac5d3861f4646b70604c731dfae1,Bulleribasidium,unspecified_saprotroph
4779c411ca3fa3c3d8ebd2d11321bd12,Fusarium,plant_pathogen
55d2ffd0ceba906fb0c0f52bd1b9184d,NA,NA
0482833dc9fbd1d3a680eb7a49df9f94,Vishniacozyma,soil_saprotroph
cfe578bc45090f458113bca26d6f9e45,NA,NA
cd0f1f1db12ada50bda762e205943c0f,NA,NA
c1fe296ea5e0dc71f08a66eb8025a2e6,Talaromyces,NA
7cc58fbbfbf53044028422297c938bd7,Corynespora,NA
e1f75e6b3680703caad3e3773a2401c0,Bulleribasidium,unspecified_saprotroph
ebc7679be76b60141f112b710dc832ad,NA,NA
ccbb0c6b9bc1bcf3c9caa37bfdb94e4c,unidentified,NA
0bf0b6a92087ece47288c25a68b424f0,Geastrum,litter_saprotroph
cc25e87a0d0bbea336d19191e0d03c87,unidentified,NA
d665947ba92c41d336ef443a9317c630,NA,NA
d2ad8d31c87df5c7344624bd8d15e4b7,Diaporthe,plant_pathogen
7baf1198031b1acc2f0143a9d9b35b24,NA,NA
3cbff88fd8649a4e646357ffe1a7dc54,Mortierella,soil_saprotroph
43a716eee445982b408b0aae8dd5c6a3,NA,NA
4e57c58fd23054c7790702f07584701f,NA,NA
ad7d3d83a1f5dbf452376e3830be501a,NA,NA
f1e20b3fd9e7fc369938f4e1293d73ab,NA,NA
0b474b008540a1a724bcba0d1a2d3048,NA,NA
a38ee104fe277411a2ed0656fa61fc81,unidentified,NA
189a9039d0b8384efb22bdf1347e7587,unidentified,NA
f8ef05f28333dc3230b0042e0ad41a30,Amanita,ectomycorrhizal
35f8242b2855e82ab81c25a3306943d4,NA,NA
3f66bcbc2435e9722fbf1021ffa0fb8e,NA,NA
75d44f0dc056683cb93b4e6d0205a89e,NA,NA
fedf4902ad63efa54156fa89b03b3ba5,unidentified,NA
905db74753cc80ff1979e98b8bf29108,NA,NA
65134d017876663de9461798260e8ed3,Neptunomyces,NA
5fd24e71a3001d5e08618e6fa04296cd,NA,NA
f42fc701b085a32a4259b352385075f7,NA,NA
2315d717815672be8ba35a4541acd6b1,NA,NA
62091638b609fb26c3f4edeb042ba758,Mycena,litter_saprotroph
f404244263e0f93c3dce19700320b454,unidentified,NA
8c80ac136ea2386c5f8211401b1e5437,Penicillium,NA
093e1d1dc1e1fbc4cb434855ec1fb60c,NA,NA
afa3f778e8025876d62916503f8a9f63,Perenniporia,wood_saprotroph
357c3402730d7c90c229babeab58cd3b,unidentified,NA
3a12f5f817584bb8913a95740d2d1dc6,Mortierella,soil_saprotroph
d77b900b93e8178d1c100411233e4aa3,Curvularia,NA
03bbfd33122d1c7f3562f610290451c7,Oidiodendron,NA
97f4f8169a49beb74f0a0b9666d22000,NA,NA
db2c694daa7dd9155318d104c08302a8,unidentified,NA
ed229cb2670f4c1ee1281e5109081f47,unidentified,NA
e7e5877f4de8a44228cd0c07e05e1de5,Parasarocladium,NA
0dd1e4ac3d8147d8854c7e1f3341f7ec,unidentified,NA
733ee58d329c2f2accd66e3280758abf,Passalora,NA
1aa34136a14a844e77fb19ef6e5ae523,Rhizophagus,arbuscular_mycorrhizal
fcf650ad7b114cfebd1ee7df79846cbc,NA,NA
c624f97c9bdc5f588a47a72ac1cbf48e,Nectriopsis,lichen_parasite
0806a31cf5d3c1235d04a8ae12131907,Geastrum,litter_saprotroph
e824b1e4469ad52b12b6143b99a6e819,NA,NA
c0164604875587ed525b3cff857c4d01,unidentified,NA
131004c350893d2f8b38fdde29dae3c5,NA,NA
5934e7021fbc343236f92f458db0030e,Tomentella,ectomycorrhizal
bfeb8e1d8a57b9ebeee884414cc1d445,unidentified,NA
82e661561573d5371242c98d560b1c11,NA,NA
f9f9e53b1d9c73a7a765f0dccc60f206,NA,NA
1495644e65cb7379e473c295fe8c6d17,Cryptococcus,unspecified_saprotroph
c24cba7a9f3756acda92a43325069fb1,NA,NA
9b98a879aa038b660e67e052f97f44c9,unidentified,NA
800c8a9223f3f67e17eb70538bb8ab84,Fellomyces,unspecified_saprotroph
7446faf6aed4b141e0bb842ae818e027,Sclerogaster,NA
ea855dc37055aca00d788e123796253c,NA,NA
e501b0e3880eb798c85878d1dccac03b,Clavaria,soil_saprotroph
1d8146ba57ba068ba9c86662a748c223,Kochiomyces,pollen_saprotroph
89e4c5ecdf8e3ee8cefb4008fef4a685,NA,NA
aa6b926199400ff600f636a6da70376e,NA,NA
beec0f45772cd9aab37389fd1a1394f7,Mycena,litter_saprotroph
1c370941805da04c6d40e57042dae11e,Preussia,NA
a52e68ba9dbf0a6a3ada7326ef9e4914,unidentified,NA
60fb2106394b3757a994b09a6f689dbd,NA,NA
8ecd21352fb14c72b215c389775d18b5,Lasiodiplodia,NA
7c8978f03ec586df2391b359b7b6391f,Lophodermium,plant_pathogen
2883f0e8e06843bacc13043ed486d939,Paraphoma,NA
fec6a43c5d10a271d91b4f94a55a3ea3,Russula,ectomycorrhizal
096a1733ce79bcdbac4bd44d607d4228,NA,NA
1fdfe0d0a420c8680dcffad022564219,NA,NA
8b11edb53c0b83b02c56c3de8c0e506a,Pachyphlodes,ectomycorrhizal
b6629ee1c6169f8e67b5e2b1d09cee11,NA,NA
ab4c5bb79d4dac6e96e8d4f73f52f6a2,Pilidium,plant_pathogen
ba5c572396f324c7157c370d0a169a51,NA,NA
396fa5fe1aa6e3fafb516048d4a051ce,NA,NA
6098a3eb687d3e73268373979301008b,Orbilia,wood_saprotroph
433c31bad454bb7b8f885f918859d056,unidentified,NA
41e7c175f9df26a2c57cee9bbcc1d400,NA,NA
5247749d1505ad8899af1b1a2356010f,Toxicocladosporium,NA
9f026103295619327e110fc34e440e8c,unidentified,NA
58975fb050e46ffcf078fafbb327e9c3,NA,NA
2bedc4f5c2e10d7d42a32835b9be1661,NA,NA
ef2afeaa6b1261dc47b8ce8ff7c5b7a9,NA,NA
3283b5897623ea282d20dc462fafc65c,NA,NA
83749552ffedbf335b29eb55595baced,Gliomastix,unspecified_saprotroph
c4f7bc5eb665225999b3499961f71796,unidentified,NA
f1792f77c69fecba38b77883421c547b,unidentified,NA
58f8e09312ed3133f28d139735282246,Kockovaella,epiphyte
7bb4092afeabdc4c9361d7acdc857351,Devriesia,NA
cffc4dd83bf16863f17638678c5f87d0,NA,NA
efab6eb944d182f99405edaedbe8c1b9,unidentified,NA
b060af80f514a70eccc875fc77a61dc8,unidentified,NA
3bcf3f913f80ecb2e77a77e8776f1b53,Xylogone,NA
9e2122f856880b4cde8ec10b5c8cf582,NA,NA
b314cfd8878849fb56d025e8278c41fd,unidentified,NA
c232897064699db8315a0d7d13d670e3,NA,NA
eee3fbb6b2adbc43a7e3043f64766f14,NA,NA
c06316fc5c817ebcf7c3a70853244f41,unidentified,NA
7c598b1d82772458cce73702ff24c34e,NA,NA
5f610fe260ad5fc2e5474520d8d526a1,Phanerochaete,wood_saprotroph
386fc38f6477d7469ecec9d92adc4879,Hypomyces,mycoparasite
9a98ab54cbaa6444667dae7694a906b1,Pseudoplectania,litter_saprotroph
b6bb7ec9abef491738b12774fdc2f41e,unidentified,NA
75533e5684dd66d4a817799c9a6d74ae,unidentified,NA
e666560bfd7be38e5c66d9533562db92,NA,NA
cb374a95b523c73b2796e309d6abacea,unidentified,NA
704aede885de7a1e21619b28e8f3c0bb,Disporotrichum,unspecified_saprotroph
9450e2f949125acd33a216a35cb889fd,Vonarxula,epiphyte
186c0d455c007d9c7bf3a3ab1ebc3d7f,NA,NA
a17fc5326ce44ab0825ffdbebe49e13b,Papiliotrema,mycoparasite
23c3e791dc7ce25c2df0674c6ad7b358,unidentified,NA
94ab64f4d513c3ba4b351c901b73177f,NA,NA
16eb60c7f9f95754126f9da64921a8ab,NA,NA
0f9c1d7849096d95d3be9b27b1fe9e33,NA,NA
7f2ef85b59303f0c8869c967750c00ef,Ganoderma,plant_pathogen
bbeb813cd15f78c64bb544d4e2b41f21,Trametes,wood_saprotroph
10b55ea4e0c6a04d4b61754a5f20d662,NA,NA
995cf37f8c38627dd20b1ec82549c77c,NA,NA
91bffcf69cda2e5e6a707f9d7aea2e32,unidentified,NA
deadd1ce33371fefe28b004f4ccb0c87,NA,NA
60c37829f88279202e7efcf6fea571a6,NA,NA
b5ac341ca86fd43e4150ccf5e88e9edd,Mollisia,plant_pathogen
6abb3044c4c1d1715ceb2b95713aad80,Monascella,soil_saprotroph
a53130f8e9a9c72a0efb2fe8eecf3270,unidentified,NA
24af109498a69a76eca2820c68a97d98,Geastrum,litter_saprotroph
b57cbc0ae9d6fb797df607a83b2df01a,NA,NA
b33a4136062b31188ee2f77a0a40e246,Mycena,litter_saprotroph
2eba371f76f36fb8374e0010dd7b5260,Metarhizium,animal_parasite
2d695b6149fedb10b711bf93d31ef808,unidentified,NA
64a802614933897c8f8acb5f2a9afd42,unidentified,NA
d5aacad97d5e233ede1534440ced7780,NA,NA
243929288498f43c53513324ef6719f8,Geastrum,litter_saprotroph
ec79f81e2b1d71b0fa08deb314ff5535,Buergenerula,unspecified_saprotroph
c466d30f234267eb802ecabc3434687d,Septobasidium,animal_parasite
c07a9286b3953984962ace1a3498decb,NA,NA
14021cf784c50138d377730d19bc88dd,NA,NA
486cbfd33a5858327bd0460ef2aae79a,unidentified,NA
bb6a8b6377bc50a0e8bb85fdd9aac510,NA,NA
4d62bb18345fb65a119823ffd92348b8,NA,NA
591c24146a944bf1231b15b6ef9bca6c,unidentified,NA
07ec5c52dbeafdb7d970f5826ea28229,NA,NA
a36a7a058ac72191939118e2ad36a6b0,NA,NA
793307a3956c6612e7a9c310c9675d08,unidentified,NA
b8cac312179b942a22522cf7ad155057,unidentified,NA
20c719a189478a40f2a9fdbf3c049064,NA,NA
eaead24db69cfbab2e796761e4a3fe9a,Calonectria,plant_pathogen
48d6c30ac59600c4b41507657b581d20,Rhizophagus,arbuscular_mycorrhizal
1c66b9fe581547c362864e113ea0537b,unidentified,NA
6c7af692ead32de94e05ded35cbd637e,Lecanicillium,animal_parasite
3d67b7c0b277e17d19ca7044cf680fe2,Lactarius,ectomycorrhizal
2031b551afb1ce80221896975a021afe,NA,NA
b17fcae826543ae5527e0e5b91c8f0f8,NA,NA
35e553b9d23c87366b44070f762912a3,NA,NA
578c11b3097ed9939c5f72a78d4e874d,NA,NA
1f2fd41165b91867a6eb0dc5aaa1f11e,Eucasphaeria,plant_pathogen
65033db306484177b6b0890a6e47aa28,unidentified,NA
1f84be060eda9c753d9d2fedf315bbd2,Simplicillium,animal_parasite
6caa5ffac64903943862ea376c2686dd,NA,NA
b2319408a275950d317abe4d95dd3cf4,unidentified,NA
364452ecb0d4583d2cb7b327f2a703d7,NA,NA
909e150d2e16d9fd27ce26fd0b897db9,NA,NA
842e3cede247aae71fedf747877c7e15,NA,NA
cf8701f1714cc661ce10af9c979ea6da,NA,NA
5f4be98fb497154f193fd6304c7474ca,NA,NA
f06140b37b20095290f04ca57fe3fb51,unidentified,NA
cb2b36a607642b12ab27b23661c50d12,NA,NA
662be68ed11789c8f7c3d2a086bc9e2e,NA,NA
42e296925ea085fd4e211a0165e8c8c9,NA,NA
64323eb8a9bafd9911d73e283c43cb02,unidentified,NA
733e7ebb80980087310edb8486cdfa86,unidentified,NA
5b250a50a5459060d9ad55fc042b52ba,NA,NA
f626028ea520bd9ee3059c32ddeb6925,NA,NA
2bf3847630fd0e3197c307c95dda7e13,Venturia,NA
91132616a7fa882234158be40eb550c2,Bipolaris,NA
23f37fa735938065620889141f1ea9f3,unidentified,NA
97a3331b4d120d2b48e48a819bbc4142,Umbelopsis,soil_saprotroph
ba05bbc9672cfbc306da5761a20b38b6,unidentified,NA
78d0f0f7b8ceb42689affd5bb76ab0a1,NA,NA
d3e6c661fbfe628745a575f8ebee842d,Capturomyces,NA
a9056b53743bd5783524e9e942c22eb8,NA,NA
49a039cac9bae42f1046181954d71cf2,Flabellascoma,NA
8f09d41056d99b67f9a20e055afffdfd,unidentified,NA
fca9a33c5b6aca7c9fef187f3fe7a860,Pseudorobillarda,NA
2d97eac601111420a7e40f4f1046063f,Cirrenalia,wood_saprotroph
1238e7511ac78e846ca6ff5328f03d51,NA,NA
fdc740a801f7a386391465719c139ae8,Heydenia,litter_saprotroph
f52ce9c829d1ffdff3c11925be1e4a8f,Lycoperdon,litter_saprotroph
16679b6d791868784bb29c607e0dab6e,NA,NA
b2f71c28bd2340082ef3d8f5ef160b76,unidentified,NA
b3315373960f957f52b29cfbcd07dca4,Castanediella,plant_pathogen
2a3c340fd641d86e3d250374b8bb65d8,NA,NA
48dc30e8a85b1d1376c7981dc2ada441,NA,NA
bcb62f3cf93201bacad2dbfedb9afe9a,Cryptodiscus,NA
5b0adb7d08e79b74a795abcad98f8a94,NA,NA
21bf2b123fd914aee8677201f1866f7d,unidentified,NA
4324c61ad52e65f3df3f29be7d32199a,NA,NA
1d540ed84af46227fee6db1b4c2e2010,unidentified,NA
635413e5193e8d529614c085275cc311,NA,NA
fd88d2b2da5e3ad77ce2ef780b43f563,Inocybe,ectomycorrhizal
f3383494ca4e3cf4e70b7bbee284e4d7,unidentified,NA
7ac007bd951aaff294ed1658668a0b08,Talaromyces,NA
0b256daf4a2564679487f17dba4afa9e,unidentified,NA
b1225d307ef32d9d1426263da64548fd,NA,NA
cdc481e4535ba825072c0fda17a8fda1,unidentified,NA
0b49277c5b78f2973a9dada70e51eb7f,Papiliotrema,mycoparasite
cf908eca388bf5ca09b4ceecd7ffa026,Stagonospora,NA
3d880c09c74d4f6cd1363340325aceb1,unidentified,NA
5dfa12df490ab19294e941def99d7a33,unidentified,NA
eadccce40f2f1f9debcf2ce1ba1ef9f8,NA,NA
e0c5665d43a34e2bed008da5b0fbce04,NA,NA
dc67dbbaa8399d18043e12140eab08dc,NA,NA
e90765f4fd565efeb1431972a349c498,NA,NA
624d0558d1f89690b0ef0098d593cab8,Orbilia,wood_saprotroph
0f992ddb658a726248e9d1346f222c0e,NA,NA
1bad45514551c643fb974520e12dfb2a,NA,NA
c00aba6e6528d852ac7cb812282a290e,Cortinarius,ectomycorrhizal
4094dcbc82427c63fb75359a7e854110,NA,NA
cf51e91170b2bff1c60c3a1bfd1768f6,NA,NA
db404b48a8724b300ad95c078c9519cf,Vermiculariopsiella,litter_saprotroph
1f606b7578c0c272d5ce362273c322e1,NA,NA
85b20e0e900c7222081465b29afcb268,NA,NA
1f0df8019e570fcc1ca73c1c780032d0,NA,NA
6bbdb87de4dd620db63e3b479468c2ce,Rachicladosporium,NA
19afeb7830e75618a830d54c5224726f,NA,NA
7f0d0e560677a9503816e8f935fd6b7d,Favolaschia,wood_saprotroph
11c85550d3b07c20e5272f469984c011,NA,NA
b563327fbf192c5eb2f0f647dd7b9d91,NA,NA
2da190f94c4b7aabb55c3c342e83219e,unidentified,NA
ab27cb75cb1e162d16c353e28d3433ee,Eucasphaeria,plant_pathogen
8b50ed72edf6b5a8628e64e52f8bac47,Parateratosphaeria,NA
eb8741628b7d447c00d303c07f8bc8a8,unidentified,NA
c9b9a7c36a578b533d205c3431a9d904,NA,NA
41783bcc94360ba336c5bdcf2b30d842,Eucasphaeria,plant_pathogen
9bc0d71ee51c63ec84afb9a71b7469df,NA,NA
c9415a7bbe37608f551575e099ae08d1,Oidiodendron,NA
ade2edeee4401bed96ad301b1d4cae0b,Conocybe,soil_saprotroph
b131bc86e27d8d95134ca1d98c290fd4,unidentified,NA
6766911a20520f5ecc9ddaf8002ca40e,Biappendiculispora,NA
4c825de413ec463bbd59d052e80c1409,Xylogone,NA
6f724f7cc36fbbcc500631e432cb1aa8,NA,NA
a429dd06fe931fbbe238e1aabaf4dd85,Classicula,mycoparasite
31a510a4ef0fd73bb7c34a7c77e8f325,NA,NA
dcd549181cc95be8bbcf1448f2302e65,NA,NA
3a532ca9ed45d13f911abcfad86e1ad4,Coniochaeta,unspecified_saprotroph
7ce80d0f18cc94ce82c7a3c084b4291c,Conlarium,wood_saprotroph
c1033ac8b38695bd22aa119aee6b988d,NA,NA
6e120e1cfb3e7ce41a949c1e8ed369dc,Scolecobasidium,NA
32c34ef19e2926e47b4c21699ae97203,Melanconiella,wood_saprotroph
221dce2918358f46db5b2bbf4bc02cdc,Geastrum,litter_saprotroph
0b8ec4114a4f542b85c62e6d023ad3c9,Neoidriella,soil_saprotroph
a41dd2c8563216b6a6408d60b3df794b,NA,NA
1bff35f1ff3710942734d0368fb89afd,unidentified,NA
8221a50b7562b8f68a1ababfc7cef270,Geastrum,litter_saprotroph
cd9c322f5a0d5d1ff443967bc92bd129,Mycena,litter_saprotroph
74d84a649459fe6186f43aab7adb4a7f,NA,NA
eade2c84fb47439577ecf2fe5409676f,unidentified,NA
b60797e1ee0dbf138801d73fa0a857d3,Nectriopsis,lichen_parasite
b68cc3c830ea92feca4f9491a6664c40,NA,NA
7b842a974717f7725a1298503e0991fd,Plectania,litter_saprotroph
827adb274236ec0d10fbf577f1c0809b,NA,NA
eee0779af7fbe63d813eeb71db2d741d,Lepiota,litter_saprotroph
c9ff91915596dd2fd3330521597125a5,Talaromyces,NA
f73e7d5373f4126c3076de4308098950,NA,NA
8692c51282f0fadbfda1bc80c4d60d91,NA,NA
0f94e6a641b5dca2832782dd126780d5,NA,NA
a2769e39f46f3c469e0cc205b8000c39,Zopfiella,dung_saprotroph
c70b0811df307ac92b3db303140e31ba,NA,NA
f377fd835c937232c6452b00c53bf1d8,Talaromyces,NA
5c29ff12e99441c7412c327262e85fbb,Magnaporthiopsis,unspecified_pathotroph
be55fd11aca106accc5a05753ecdd73a,NA,NA
2a59c43ad4747663d9c6d9d597a4cc4f,Microdochium,plant_pathogen
6af05aa5d4ff2d73b01c83f75e67c299,NA,NA
41da43e91561464b3674a447303351d9,Geastrum,litter_saprotroph
999f22185be5d64e8fbbb4098a8de84f,Archaeorhizomyces,NA
503a78c6130f378acd305edd7dc22958,NA,NA
0ef7dbce1d86d0073408fc80ca84d313,Pezicula,NA
7b393106728f292fdbebd02028e1f387,Phialophora,NA
797bc39166286c2ff2eff0fb963a448d,NA,NA
3ccd20d0752643fc07e9018462b68994,NA,NA
7e0ff3398c3cb19084db79c0f5c499ce,Extremus,NA
1230763b62c47c3786b1f295d17ab783,Pseudorobillarda,NA
c92c6c58182e13bd9692965814a3eed9,NA,NA
46176ccea762d84379929c311a6905d1,NA,NA
97d5684c3308209650e6cd0675aad076,NA,NA
6cbb7f40790f3af7a317e1fc7b1c4bf8,Hygrocybe,NA
d476336fea96c47e02412034f3604436,unidentified,NA
8bbe9628248d2b5b02f5f60a26538d36,NA,NA
54d7949756cd03ffde0f69e16e90de38,Xenasmatella,wood_saprotroph
93b128f7be35a13bb80bebeff3ce3827,NA,NA
d46dc88c57b7002003e5341e4fc62807,unidentified,NA
37d7aab213824860e6a874a3d9f5bc62,Ochroconis,NA
cfc90f6f2f7e215641a5ae47695a82bd,NA,NA
81f8db4bff33c358b81423e0ad4ed528,unidentified,NA
6fce948c5809b83434ba825ee0d9c01f,NA,NA
3705f3ce38574ba53e67d4361d63db98,NA,NA
169ca352ec887251412a3873db694b8c,Papiliotrema,mycoparasite
9625c37adb0d94fc8259fb8311a6531b,unidentified,NA
c3d1d1ff5cfc57aed3b2d19f5f485e0b,Cortinarius,ectomycorrhizal
ca53fff1a424661d0a67f44be290e784,unidentified,NA
b971bc585ab9a6824612c898f0c58569,unidentified,NA
b3d073695bb933e114500b82e9e1389a,unidentified,NA
f828d29dc5f831d614ec696a3dbdbf34,Toxicocladosporium,NA
aa40e94e4bed1fac86ddfd001e988a1c,NA,NA
37390767b65ec039449a6bda1aa9d79e,Paramycosphaerella,NA
6c8fef04e9b0bbc4f05b09551b7a85f2,unidentified,NA
307c9e63790d95f9d528d950e94c5eaa,NA,NA
5598ea23c295ef6c3abdc7715b4d04a0,Hypoxylon,wood_saprotroph
22b1cde6eecbc056f2d12f0cce18a12e,NA,NA
79072ed9dbd4f0c63c044ef2b9c65c0a,unidentified,NA
daf4d97e871b9a4f312a3199bef5ef48,unidentified,NA
409d37faeb3cfc588bdd7bd5dab0b0ee,NA,NA
8a1a8cdf3c7cdac32dc42e46bedc0aff,Pseudoplectania,litter_saprotroph
63a6cb46fd95b60bc295623b60f9249d,NA,NA
1fbf1b5d948860ac9d354c83e98fde8f,Serendipita,root_endophyte
14b94fc28c67c4d6605ca21115752b64,unidentified,NA
8227386427f313062ef297f92e7bec99,unidentified,NA
e8c6573a9a711a094f3405f5efc9d706,NA,NA
538a5a2e8be7cbdaebbc63999948f165,Fellomyces,unspecified_saprotroph
98ed4d19c5d9562dee0beb9b1b22aeb7,NA,NA
e4fc6abc8d26420f1d96d60bb17a556f,NA,NA
1a3c546c5b112677a8127c420112ec01,Papiliotrema,mycoparasite
b96171b02277ef68e9487d5048818d56,NA,NA
5754a5ce7df73ac614eb933c3418ae01,Holocotylon,soil_saprotroph
9ccb0211ce4fd9172b3002de713f2f74,Pholiota,wood_saprotroph
1fcfd6506a99e7533cd0ac8f29158c45,Talaromyces,NA
fd9c3268b3a3eda483a75f3f3767fb38,NA,NA
b487283c636e25158387b73a4fa207e7,Peniophora,wood_saprotroph
e93cdfb56fb1de836ec7a28b489de973,Chalciporus,mycoparasite
b907f42187319749f7fc952c3826db10,NA,NA
c71f745eabf2f781d4b1a6809a862f6f,unidentified,NA
e0dd79731e6e056814f0612e4f9d67b8,unidentified,NA
e9e201c0e428c8d27af196bb7379f0f6,Thelephora,ectomycorrhizal
91cd64f0fbcdcf45140b3fecf5351cd1,Hypoxylon,wood_saprotroph
7e5ba2d6355367c2a0f1f4df4e7f4c9d,Scleroderma,ectomycorrhizal
c2ab5817db40f9d55a76a9428b09ff72,Colacogloea,mycoparasite
a40f408f024abe2a5eb2d508567080ea,NA,NA
33069e76cfc0ca37f11c25d875abcb5e,NA,NA
c2e70a83edca4c013fcd3f6e072f8a46,NA,NA
0ef7c5e1077790fc85d974c1aa372eaf,NA,NA
652337e72c95eac651e71e41dc47e437,NA,NA
64df4b106321b12a96ec3881f5a64403,Acremonium,unspecified_saprotroph
3bba13e55a06be0b1f27f2f3719fc20c,NA,NA
1d436c6ef50b891d3493866d7eb652ef,Scytalidium,NA
7e269636f7484cabb995db0c1695ba05,NA,NA
94a7db69e6ffeea99fdb888b024001b0,unidentified,NA
132148fbb875bb695211e1244962f916,NA,NA
ccfab25da85901a9216c7be26947f5a1,NA,NA
8af7ed94d6c4d5781782c580120ffe73,Colacogloea,mycoparasite
a86099b57c4f4a1d62f115d05960cba8,Fellomyces,unspecified_saprotroph
