"","ASVs","Genus.x","guild.x","DL01","DL02","DL03","DL04","DL05","DL06","DL07","DL08","DL09","DL10","DL11","DL12","DL13","DL14","DL15","DL16","DL17","DL18","DL19","DL20","FOJ01","FOJ02","FOJ03","FOJ04","FOJ05","FOJ06","FOJ07","FOJ08","FOJ09","FOJ10","FOJ11","FOJ12","FOJ13","FOJ14","FOJ15","FOJ16","FOJ17","FOJ18","FOJ19","FOJ20","TOA01","TOA02","TOA03","TOA04","TOA05","TOA06","TOA07","TOA08","TOA09","TOA10","TOA11","TOA12","TOA13","TOA14","TOA15","TOA16","TOA17","TOA18","TOA19","TOA20","Genus","guild.y"
"78","7235c4ba72e60a1225ee66f4656f2897","Russula","ectomycorrhizal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7454,0,0,0,0,0,0,0,"Russula","ectomycorrhizal"
"79","c7911fd077df784c62aea33b3f78f092","unidentified",NA,0,13,0,0,0,0,0,32,0,0,0,122,0,4,0,0,362,0,40,0,0,0,0,0,45,14,2921,0,583,0,230,4,0,5,0,0,0,0,1123,16,0,135,0,3,0,0,0,14,0,0,0,203,336,17,899,48,68,57,113,0,"unidentified",NA
"80","78166d7152062072993ea0e5a956d768","Venturia","plant_pathogen",40,40,481,52,20,12,18,128,146,28,56,45,49,366,934,94,70,81,144,32,152,161,87,21,80,264,828,290,148,178,153,22,485,8,35,159,18,6,134,12,52,4,71,388,31,14,23,73,23,16,27,37,96,25,13,117,72,42,95,27,"Venturia","plant_pathogen"
"81","ea780e6b8c3c750ddc5cd8cba32a4cfa","Cenococcum","ectomycorrhizal",0,123,0,0,0,0,93,0,841,0,0,0,13,841,0,0,0,0,74,0,48,0,0,0,0,0,159,86,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,116,147,0,0,0,0,0,0,0,4667,0,0,0,55,"Cenococcum","ectomycorrhizal"
"82","82859643a0058af608970e59abbd634c","Cenococcum","ectomycorrhizal",0,0,0,0,0,0,0,581,0,0,0,13,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,500,0,2925,191,938,444,815,"Cenococcum","ectomycorrhizal"
"83","fec61cbe37b0041f8c03c05c15451f08","Cortinarius","ectomycorrhizal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cortinarius","ectomycorrhizal"
"84","f098a1d0be9c1089f7c5907b5649655f","Amphinema","ectomycorrhizal",2244,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,54,0,0,0,0,0,0,0,0,0,568,1040,214,"Amphinema","ectomycorrhizal"
"85","21cfcabfd0e4299715fe8299b28019a5","Coniochaeta","unspecified_saprotroph",15,37,141,10,7,58,3,9,47,0,91,0,151,72,300,2743,0,148,460,3,112,47,15,5,0,49,529,31,144,0,26,0,20,0,13,7,0,107,177,5,0,0,0,0,13,16,104,21,22,33,81,0,31,0,38,1091,7,0,0,13,"Coniochaeta","unspecified_saprotroph"
"86","cb459d4bb2101bfff6bd02a0bbb3c3a7","Clavaria","soil_saprotroph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Clavaria","soil_saprotroph"
"87","d4e51cc888c88c62d1648384f2563f2e",NA,NA,92,45,122,248,410,196,87,79,25,131,0,0,0,17,294,755,0,0,49,0,118,0,124,0,0,36,82,166,84,83,47,77,0,0,68,0,129,76,13,0,288,29,0,11,78,210,200,93,278,128,260,0,0,59,997,310,222,37,60,0,NA,NA
"88","a12d63630cf0dbd72c4c483e56d4a2b5","Trichoderma","mycoparasite",55,44,48,46,52,61,13,83,42,47,329,53,39,138,227,234,192,17,0,245,368,58,123,0,129,32,882,148,151,13,252,0,97,0,67,183,27,28,429,127,28,416,37,0,0,0,10,29,0,0,38,22,320,34,264,118,55,268,121,56,"Trichoderma","mycoparasite"
"89","df269d5dd68258dcc09b2db96537cb9c","Sagenomella","unspecified_saprotroph",0,40,23,0,0,105,0,0,0,49,0,16,0,0,33,35,14,40,24,0,24,248,272,32,113,25,0,642,1578,158,0,67,0,0,32,0,0,918,9,0,90,60,142,0,40,67,118,592,11,0,0,415,32,0,527,285,0,0,0,0,"Sagenomella","unspecified_saprotroph"
"90","0dfe6eb5428606a30b55e5a99e46493d","Amphinema","ectomycorrhizal",0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,78,5466,0,276,0,15,0,72,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,"Amphinema","ectomycorrhizal"
"91","c38080c01d5869526154299c29c35111","Tricholoma","ectomycorrhizal",0,0,0,0,0,6122,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tricholoma","ectomycorrhizal"
"92","db4a48a999a41fbb32550e8d9df3a693","Russula","ectomycorrhizal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,6374,0,2,0,0,0,0,0,"Russula","ectomycorrhizal"
"93","1aa42fdcf935ee7cc24d7d2b08271db7","Metarhizium","animal_parasite",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6472,0,0,0,0,0,0,0,0,"Metarhizium","animal_parasite"
"94","e6e2dfef43bbb17c63aff66d1dfc6dd6","Phallus","soil_saprotroph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Phallus","soil_saprotroph"
"95","4433c409716d70b47a12c07469f65da1","Amanita","ectomycorrhizal",0,0,0,0,0,0,0,0,0,0,0,0,44,0,35,0,0,0,0,0,1670,0,0,0,0,1286,0,1227,0,2,0,0,0,79,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1643,22,70,0,0,104,0,3,"Amanita","ectomycorrhizal"
"96","09af6f3c32f24007f8d6bd5d447fedba","Cuphophyllus","soil_saprotroph",0,941,0,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,"Cuphophyllus","soil_saprotroph"
"97","c2fe54b21a16a047c979b948e2a8c443","Russula","ectomycorrhizal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6126,0,0,16,0,"Russula","ectomycorrhizal"
"98","6efa0bc4109a9ca8a59af27ba4ecbce8","unidentified",NA,135,0,77,0,0,23,0,1261,5,0,0,4,0,51,186,0,0,15,19,1166,443,102,0,0,23,25,1068,95,232,18,0,10,8,0,4,7,15,5,365,48,0,61,137,0,0,0,26,69,0,0,0,0,41,28,0,216,18,16,11,55,"unidentified",NA
"99","e6918bd807b372e7fe02ab7d6bec33e3","unidentified",NA,324,82,138,163,144,0,63,345,0,0,284,40,44,0,101,605,0,0,0,0,444,227,255,0,0,157,124,1499,106,0,0,0,0,0,37,67,0,0,56,0,114,0,0,0,0,0,46,144,111,145,0,11,0,0,0,101,0,77,0,0,"unidentified",NA
"100","4200eea84327441e386a725ced7f38fe",NA,NA,0,0,46,725,74,0,200,0,14,0,35,0,0,0,0,82,0,0,0,0,94,187,200,101,65,0,222,207,43,140,0,0,0,0,0,0,129,0,0,0,1242,0,379,0,0,0,238,76,207,86,315,0,0,79,328,121,237,0,60,0,NA,NA
"101","05e3d3518fe3cbdfc69d261f1c808d56",NA,NA,64,16,0,0,0,0,0,15,0,0,14,49,5,30,29,21,0,0,0,0,48,0,0,103,57,0,4,276,926,16,167,550,143,261,795,23,96,0,33,69,65,6,0,0,0,0,0,0,46,0,0,0,62,136,999,255,210,33,164,108,NA,NA
"102","d5cb6ea3dc75f61552e4b758b5d486d5","Clavulinopsis","soil_saprotroph",0,0,0,0,78,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4692,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Clavulinopsis","soil_saprotroph"
"103","2f596f67f59a3590e3537982cddf66d1","Russula","ectomycorrhizal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4997,0,0,80,0,0,0,0,0,773,0,0,0,0,0,0,0,0,"Russula","ectomycorrhizal"
"104","c50f1c35ec917eeaf276eaf76c6f6a80",NA,NA,0,14,0,195,71,22,138,65,69,0,119,19,28,90,164,20,0,0,105,197,153,445,57,152,70,106,195,41,0,344,37,9,20,0,0,268,40,58,22,0,649,43,0,0,5,0,133,162,189,199,92,0,0,104,142,316,338,0,0,104,NA,NA
"105","de066b96e699325d0bb5a3e9886fc053","Umbelopsis","soil_saprotroph",105,287,113,14,25,166,25,6,55,0,54,205,46,212,236,21,36,32,1890,31,0,33,5,0,0,0,0,0,0,0,46,0,24,0,31,235,0,120,0,334,100,0,0,0,0,7,7,20,30,0,110,0,39,32,207,394,97,27,11,69,"Umbelopsis","soil_saprotroph"
"106","3bbcff63bbe4c9b9abedc47e0be2e7b7","Periconia","plant_pathogen",130,0,150,80,48,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,604,134,2078,0,363,260,209,182,0,0,0,0,0,0,0,0,0,0,0,422,0,0,91,68,37,500,0,74,0,0,0,0,0,0,0,0,0,0,0,"Periconia","plant_pathogen"
"107","2a96cf671fbc47b4afe940b03f68d897","Coniochaeta","unspecified_saprotroph",26,0,0,0,0,0,0,0,0,0,28,181,0,80,2830,139,494,89,101,80,20,0,0,0,4,0,138,65,0,0,68,15,0,10,0,66,58,56,301,91,0,0,0,0,0,0,0,0,0,0,17,170,0,90,0,0,0,173,109,0,"Coniochaeta","unspecified_saprotroph"
"108","3f52dcc50973b92fcbb4d01d2251d50e","Devriesia","plant_pathogen",0,0,0,0,0,0,0,0,0,0,49,59,99,208,1128,235,70,158,338,17,0,0,0,0,0,0,0,0,0,0,230,359,1098,137,25,162,169,96,102,43,0,0,0,0,0,0,0,0,0,0,11,190,37,16,300,116,0,0,6,38,"Devriesia","plant_pathogen"
"109","64d6864e98b304d7c80357ea38bee245",NA,NA,0,118,140,0,0,0,32,0,0,0,0,0,17,32,0,0,0,0,0,0,0,0,54,986,65,0,14,0,0,81,0,249,105,26,4,4,227,147,0,0,0,0,0,0,0,0,0,0,14,0,0,0,24,0,0,8,2406,18,6,668,NA,NA
"110","b57ebc7e42c8a6ed4f312c65a0910ad7",NA,NA,30,0,1702,0,0,13,0,0,0,0,0,0,0,3,0,1660,113,6,0,0,0,858,0,0,0,0,5,0,56,0,0,0,48,0,0,0,0,0,0,773,0,0,0,0,0,0,0,0,4,9,0,0,0,0,4,0,0,154,0,0,NA,NA
"111","c65c8f46fa71ed2dfe17945e12730261","Leohumicola","soil_saprotroph",112,18,0,281,51,297,0,48,0,0,0,37,0,0,0,66,0,0,0,0,98,102,147,0,63,10,65,318,205,0,8,107,0,49,0,0,125,92,0,0,0,0,229,0,76,0,185,398,100,0,147,0,110,146,862,136,366,83,62,182,"Leohumicola","soil_saprotroph"
"112","29e1d06abc111edcd1c9128687c9701c",NA,NA,0,46,109,46,62,27,0,25,26,376,40,0,0,0,0,12,0,21,0,0,0,30,30,26,17,40,14,0,56,1073,0,0,0,82,0,16,74,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,44,1618,17,874,30,244,6,152,NA,NA
"113","feaaafea63e70bba8e5cd52ede6de058","Hodophilus","soil_saprotroph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646,0,0,0,715,0,0,2173,765,0,0,0,0,2,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hodophilus","soil_saprotroph"
"114","8ebbf088d76d2b68b1ec3b20f6e77bcd","Devriesia","plant_pathogen",10,0,0,0,15,10,0,0,0,0,0,0,69,200,1331,242,1680,396,107,49,0,0,0,0,13,0,0,0,9,0,128,0,147,0,9,0,0,0,0,34,0,0,0,0,9,97,0,0,0,0,15,130,0,64,207,228,0,0,0,0,"Devriesia","plant_pathogen"
"115","32bffff55ff26396f3f4dff5dc412bcf","Cenococcum","ectomycorrhizal",60,0,0,394,0,51,1585,0,0,0,0,0,0,507,133,229,0,0,0,24,58,82,0,0,127,0,817,103,80,0,0,0,0,0,0,0,0,0,522,0,30,0,0,0,0,0,112,0,238,0,0,0,46,0,0,0,0,0,0,0,"Cenococcum","ectomycorrhizal"
"116","6a8778923af75df0b43651cd552a6931","Penicillium","unspecified_saprotroph",0,0,0,0,0,0,0,0,0,0,0,132,0,443,0,0,0,0,0,0,0,0,0,0,57,0,60,860,269,394,458,56,249,33,381,184,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,448,275,38,173,93,439,0,"Penicillium","unspecified_saprotroph"
"117","df8ba956df55fff509cacb9c94a98243","Russula","ectomycorrhizal",555,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4493,0,0,0,0,"Russula","ectomycorrhizal"
"118","9e11ec700d935e808686edd012ff9064",NA,NA,0,0,0,0,0,0,0,0,10,0,4044,249,47,190,86,15,111,63,45,57,0,0,0,0,0,0,0,0,0,0,135,0,0,0,3,12,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,3,0,36,0,NA,NA
"119","1c7db8fb41edd4d09ae8de1190ca86ba","Epicoccum","plant_pathogen",0,0,25,19,17,24,0,0,0,0,84,741,34,186,1924,443,82,62,91,97,0,24,0,18,0,37,21,0,0,142,9,13,24,45,0,43,57,47,0,0,0,0,0,0,0,21,56,0,0,0,0,0,17,157,471,0,30,69,0,0,"Epicoccum","plant_pathogen"
"120","8063ab5bf2ec3b29e0eb9c3f3a96b17f",NA,NA,0,0,0,0,0,0,0,0,0,0,0,7,0,2,12,0,2,0,5015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,9,0,0,NA,NA
"121","ff827fbfb2bf1ae660b19d24c14f92c8","Devriesia","plant_pathogen",0,0,0,0,0,0,0,0,0,0,46,66,119,268,1465,306,127,271,181,0,0,0,0,0,0,0,0,0,0,0,180,251,589,99,0,85,148,0,50,60,0,0,0,0,0,0,0,0,0,0,0,125,0,0,414,163,0,0,0,0,"Devriesia","plant_pathogen"
"122","79c0c2e3f19153ff685ef4658b8babe9","Pseudothielavia",NA,78,437,52,511,145,67,70,27,145,0,0,0,31,0,912,176,0,0,28,46,0,12,102,0,40,121,76,142,0,10,0,0,0,0,0,0,0,0,0,0,217,46,14,42,284,194,64,65,499,282,43,0,0,0,0,0,0,0,0,0,"Pseudothielavia",NA
"123","de278af6c16955cf92e71fa39dbdda34",NA,NA,32,0,15,26,0,0,0,0,0,9,0,0,0,0,52,282,0,757,55,134,23,17,0,7,16,0,0,0,0,207,0,0,2873,23,0,0,0,0,0,52,0,0,49,69,23,185,15,0,0,6,0,16,0,0,0,0,0,0,0,0,NA,NA
"124","a0480780d2bda4bc7ed7e8a02003a30b","Hodophilus","soil_saprotroph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,262,0,7,0,0,0,0,0,0,4282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hodophilus","soil_saprotroph"
"125","57744b357ae7e9dfdcf7c8ca9a421e0c",NA,NA,5,0,19,7,5,0,0,0,0,0,9,11,10,73,73,46,7,63,0,0,8,0,52,96,0,8,219,68,0,1054,23,2748,23,36,0,0,51,52,0,0,0,8,0,0,0,8,7,36,15,0,0,7,0,4,10,0,9,0,0,31,NA,NA
"126","c5d33bbbeecc8ee7d29e0999056a954c","Amanita","ectomycorrhizal",0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,4249,0,0,0,0,0,0,0,0,"Amanita","ectomycorrhizal"
"127","9fcefe003dda00b44f315bea86ed70fa","unidentified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4535,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,"unidentified",NA
"128","9920f2efb1d3b7bba5cff1f60f1e9e10",NA,NA,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,154,0,0,22,47,0,40,0,5,0,0,0,0,58,0,0,39,0,0,0,0,4084,0,0,0,0,0,0,0,0,0,0,112,19,0,0,92,0,0,0,4,0,0,0,0,NA,NA
"129","c5f4c784539fcfe1dc7d22ccc2157141","Sistotrema","litter_saprotroph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4628,0,0,0,0,0,0,0,0,0,0,0,0,"Sistotrema","litter_saprotroph"
"130","f24437c7f64f5d03666e3c360208b472","Trechispora","wood_saprotroph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4085,0,0,0,64,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,393,0,0,0,6,0,"Trechispora","wood_saprotroph"
"131","8a3b86878261e00b1b728516d8572665",NA,NA,46,0,80,877,55,53,75,131,20,54,38,0,0,143,63,0,18,38,230,0,87,47,0,26,22,86,234,58,378,78,7,0,0,0,0,40,0,0,72,0,413,6,0,16,106,20,267,0,64,41,71,0,0,132,113,180,31,17,27,0,NA,NA
"132","6eb47a00b5f264f2b181319097005bfb",NA,NA,29,8,0,380,8,0,11,6,0,23,27,10,16,0,0,378,0,20,0,24,6,45,103,0,25,0,0,247,137,5,0,44,28,8,0,0,20,135,0,4,46,61,0,115,123,175,218,108,65,32,39,0,26,82,1479,19,75,20,32,51,NA,NA
"133","3d2386019656e092dfc18fd0fc686de7","Sistotrema","litter_saprotroph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sistotrema","litter_saprotroph"
"134","c9100af7fd662c3d41e9741485952cab","unidentified",NA,0,61,52,0,0,0,0,0,0,0,0,0,0,0,0,0,744,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3459,0,0,0,0,0,0,0,0,0,0,0,0,18,23,0,5,38,0,0,0,0,"unidentified",NA
"135","fbd34124710abd365652bc5c1fa9f6e5","Neptunomyces",NA,0,0,21,0,151,0,0,0,158,33,0,0,0,0,0,0,0,0,0,0,133,176,28,24,0,15,0,0,696,49,0,303,0,84,0,75,937,0,9,9,18,0,6,0,130,0,0,10,17,0,0,0,0,0,1256,0,0,0,18,54,"Neptunomyces",NA
"136","38933c0a3a18f00018f9bdc0d121dc59","Trichoglossum","soil_saprotroph",0,0,0,0,0,0,0,0,0,0,0,0,1453,2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trichoglossum","soil_saprotroph"
"137","cdb3b39cbe5c70cb75afca87bc45be9d","unidentified",NA,0,0,64,0,7,0,0,20,0,8,0,90,0,0,83,0,2655,121,66,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,0,0,0,0,0,0,0,0,64,0,0,129,0,15,0,0,0,210,0,326,285,0,0,195,0,0,"unidentified",NA
"138","eaaa8f00ebcebbaf1fe425c94ea5f51d","Spegazzinia","wood_saprotroph",0,0,0,130,83,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,183,3813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0,"Spegazzinia","wood_saprotroph"
"139","0c908611178d4815bc7cb1bd6a17312d","Sagenomella","unspecified_saprotroph",2755,0,0,0,0,62,0,40,44,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,283,0,0,0,54,23,32,0,0,34,0,0,0,0,93,0,224,0,41,0,0,0,16,27,109,0,0,122,73,49,27,62,6,"Sagenomella","unspecified_saprotroph"
"140","34cf2a47221ca8b37542a92a660df7d1","Cenococcum","ectomycorrhizal",0,176,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,52,0,0,0,0,3551,331,50,0,0,"Cenococcum","ectomycorrhizal"
"141","583769beb3824e674b264429f28e5a30","Penicillium","unspecified_saprotroph",93,58,0,0,37,0,16,29,241,0,0,0,0,0,0,193,60,144,232,188,288,0,0,0,68,64,310,513,0,0,0,0,127,0,180,189,33,101,96,163,0,57,13,44,57,0,131,65,116,29,0,0,115,0,0,197,0,0,0,0,"Penicillium","unspecified_saprotroph"
"142","a9a1cd5825404289b3272ae2606a3752","Pseudopithomyces","plant_pathogen",0,29,30,12,56,34,0,100,102,0,0,0,0,19,59,0,12,0,7,52,47,127,39,209,20,55,42,116,225,641,14,395,52,86,0,47,1001,0,0,0,41,0,0,0,0,0,32,43,8,13,0,0,0,95,192,0,0,41,22,25,"Pseudopithomyces","plant_pathogen"
"143","6a5d806b18ff4ca3cb64ba07e247a82d",NA,NA,0,0,0,0,0,0,0,0,0,0,0,1317,0,47,475,0,0,0,0,0,154,0,0,0,44,81,325,79,0,81,890,40,0,0,35,0,0,0,0,88,0,0,0,71,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"144","e434d51b1d4fc35e29ee153f852159c3","Russula","ectomycorrhizal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,3869,0,0,0,0,0,0,0,0,0,0,0,"Russula","ectomycorrhizal"
"145","c919d21f6c3ff1f06c66ba829b1c5c9e","Lactarius","ectomycorrhizal",0,0,0,0,0,0,0,0,0,0,0,0,0,89,27,238,0,0,0,228,0,62,0,0,0,0,0,0,0,56,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3046,0,0,0,0,0,0,0,"Lactarius","ectomycorrhizal"
"146","1c38e9316549effc450664d02796d15f","Rasamsonia","soil_saprotroph",0,54,63,1985,26,22,141,98,0,0,0,0,0,0,80,0,0,0,0,0,46,9,27,68,12,12,215,64,0,417,0,29,42,57,0,0,0,0,27,0,76,0,0,0,0,0,0,206,0,0,0,0,0,8,132,0,57,0,44,0,"Rasamsonia","soil_saprotroph"
"147","965292193cdd15425b9f3f4603dc3abf","Lactifluus","ectomycorrhizal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,"Lactifluus","ectomycorrhizal"
"148","1e95148318fbde9cfc0f414cb721db92",NA,NA,31,14,0,159,18,53,50,3,0,0,0,0,28,6,49,0,0,54,6,0,38,107,45,0,0,8,13,15,13,71,0,0,38,146,10,8,25,0,0,0,97,0,0,0,193,55,97,68,35,0,136,0,38,139,1889,23,48,0,83,45,NA,NA
"149","4428396d26682a7c4dbeecf9ae45d8fc",NA,NA,67,4,9,46,30,898,40,0,14,0,8,0,88,0,973,46,0,0,6,16,0,0,786,0,9,79,25,0,4,0,0,0,12,0,0,0,0,63,4,0,34,4,4,0,9,0,24,14,347,155,60,0,8,0,13,0,7,0,0,0,NA,NA
"150","4080b42c5ec3450e6e63676d97ad0fd1","Trechispora","wood_saprotroph",0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3798,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trechispora","wood_saprotroph"
"151","080cc3f2b5bf13e602c429406c598891","Sistotrema","litter_saprotroph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3856,0,0,0,0,0,0,0,0,0,0,0,0,"Sistotrema","litter_saprotroph"
"152","7baea4573e223ccbd1078502b0f64ad3",NA,NA,26,11,32,30,12,16,0,0,15,26,53,9,0,4,35,122,0,22,26,42,27,11,17,0,321,0,17,137,225,16,13,61,313,8,203,15,41,19,0,77,16,25,13,14,0,0,44,11,9,30,32,0,18,0,124,332,37,0,1112,11,NA,NA
"153","f252af31689a13860e2c83c42c376f82","Trechispora","wood_saprotroph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2759,0,0,150,0,0,0,0,0,0,0,0,0,0,273,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,0,0,0,0,0,"Trechispora","wood_saprotroph"
"154","e8e84c42f44b33bbe3c9c8447ea9af8b","Leohumicola","soil_saprotroph",72,0,0,282,68,0,207,0,0,66,128,0,53,0,76,422,0,72,0,6,0,90,0,0,0,0,0,122,0,60,0,0,51,0,0,0,0,0,25,32,99,16,0,0,79,101,0,79,94,40,55,0,116,69,1094,0,92,0,0,0,"Leohumicola","soil_saprotroph"
"155","c8b7aa296fe85b7e1c3c4c43c440aba9",NA,NA,24,83,0,63,0,463,0,0,0,18,0,0,54,0,0,0,0,0,96,25,53,49,175,0,0,9,22,681,196,0,0,40,0,0,417,0,139,0,0,0,0,0,14,0,0,54,13,203,49,0,0,47,45,166,359,0,78,36,72,20,NA,NA
